local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
28215,67312,6731231,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,ﾖｶﾜﾁｮｳｲﾅﾀﾞ,兵庫県,三木市,吉川町稲田,0,0,0,0,0,0
28215,67312,6731232,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,ﾖｶﾜﾁｮｳｷﾝｶｲ,兵庫県,三木市,吉川町金会,0,0,0,0,0,0
28215,67312,6731233,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,ﾖｶﾜﾁｮｳﾋﾞｼｬﾓﾝ,兵庫県,三木市,吉川町毘沙門,0,0,0,0,0,0
28215,67312,6731234,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,ﾖｶﾜﾁｮｳﾌｸﾖｼ,兵庫県,三木市,吉川町福吉,0,0,0,0,0,0
28215,67312,6731235,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,ﾖｶﾜﾁｮｳｲﾁﾉｾ,兵庫県,三木市,吉川町市野瀬,0,0,0,0,0,0
28215,67312,6731236,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,ﾖｶﾜﾁｮｳﾋｶﾞｼﾀﾞ,兵庫県,三木市,吉川町東田,0,0,0,0,0,0
28215,67312,6731241,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,ﾖｶﾜﾁｮｳｸｽﾊﾗ,兵庫県,三木市,吉川町楠原,0,0,0,0,0,0
28215,67312,6731242,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,ﾖｶﾜﾁｮｳｵｸﾀﾞﾆ,兵庫県,三木市,吉川町奥谷,0,0,0,0,0,0
28215,67312,6731243,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,ﾖｶﾜﾁｮｳﾄﾖｵｶ,兵庫県,三木市,吉川町豊岡,0,0,0,0,0,0
28215,67312,6731244,ﾋｮｳｺﾞｹﾝ,ﾐｷｼ,ﾖｶﾜﾁｮｳﾐｽﾞｶﾐ,兵庫県,三木市,吉川町水上,0,0,0,0,0,0
