local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
36208,778  ,7780031,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ﾌﾅﾊﾞﾗ),徳島県,三好市,池田町西山（船原）,1,0,0,1,0,0
36208,778  ,7780031,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ﾖｺｻｺ),徳島県,三好市,池田町西山（横佐古）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ｶｹﾞ),徳島県,三好市,池田町西山（蔭）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ｶｼﾉｼﾀ),徳島県,三好市,池田町西山（樫ノ下）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ｷｼﾉｳｴ),徳島県,三好市,池田町西山（岸ノ上）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ｺﾐﾉ),徳島県,三好市,池田町西山（込野）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ｼﾓﾉｳﾗ),徳島県,三好市,池田町西山（下ノ浦）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ﾁﾁﾉｷ),徳島県,三好市,池田町西山（乳ノ木）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ﾁﾁﾉｷﾐﾁｷﾀ),徳島県,三好市,池田町西山（乳ノ木道北）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ﾅｶﾂｶ),徳島県,三好市,池田町西山（中塚）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ﾆｼﾀﾆ),徳島県,三好市,池田町西山（西谷）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ﾉﾎﾞﾘｵ),徳島県,三好市,池田町西山（登リ尾）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ﾐﾔﾉﾆｼ),徳島県,三好市,池田町西山（宮ノ西）,1,0,0,1,0,0
36208,778  ,7780032,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ﾐﾔﾉﾋｶﾞｼ),徳島県,三好市,池田町西山（宮ノ東）,1,0,0,1,0,0
36208,778  ,7780040,ﾄｸｼﾏｹﾝ,ﾐﾖｼｼ,ｲｹﾀﾞﾁｮｳﾆｼﾔﾏ(ｿﾉﾀ),徳島県,三好市,池田町西山（その他）,1,1,0,0,0,0
