code,postal_old,postal_new,pref_kana,address1_kana,address2_kana,pref,address1,address2,is_multi_code,is_koaza,is_choume,is_multi_place,is_updated,update_reason
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ,富山県,射水市,戸破,0,1,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｱﾗﾏﾁ),富山県,射水市,戸破（荒町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｴｶﾞﾐ),富山県,射水市,戸破（江上）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｶｼﾞﾔﾊﾞｼ),富山県,射水市,戸破（鍛治屋橋）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｶﾐｶﾜﾁｮｳ),富山県,射水市,戸破（神川町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｷﾀﾃｻｷ),富山県,射水市,戸破（北手崎）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｷﾌﾞﾈﾏﾁ),富山県,射水市,戸破（木舟町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｻｶｴﾏﾁ),富山県,射水市,戸破（栄町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｻｸﾗﾏﾁ),富山県,射水市,戸破（さくら町）,1,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｼｮｳﾜﾄﾞｵﾘ),富山県,射水市,戸破（昭和通り）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｼﾝｻｶｴﾏﾁ),富山県,射水市,戸破（新栄町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｼﾝﾏﾁ),富山県,射水市,戸破（新町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ｽｴﾅｶﾞﾁｮｳ),富山県,射水市,戸破（末永町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾀｶﾃﾞﾗ),富山県,射水市,戸破（高寺）,1,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾀｶﾎﾁｮｳ),富山県,射水市,戸破（高穂町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾀｶﾗﾏﾁ),富山県,射水市,戸破（宝町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾁｬﾔﾏﾁ),富山県,射水市,戸破（茶屋町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾁｭｳｵｳﾄﾞｵﾘ),富山県,射水市,戸破（中央通り）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾅｶﾏﾁ),富山県,射水市,戸破（中町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾆｼｸｽﾉｷﾁｮｳ),富山県,射水市,戸破（西楠町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾉﾘﾌﾞﾈﾁｮｳ),富山県,射水市,戸破（乗舟町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾍｲｾｲﾏﾁ),富山県,射水市,戸破（平成町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾐﾅﾐﾄﾞｵﾘ),富山県,射水市,戸破（南通り）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾓﾄﾏﾁ),富山県,射水市,戸破（元町）,1,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾜｶﾊﾞﾁｮｳ),富山県,射水市,戸破（若葉町）,0,0,0,1,0,0
16211,93903,9390351,ﾄﾔﾏｹﾝ,ｲﾐｽﾞｼ,ﾋﾊﾞﾘ(ﾜｶﾐﾔﾁｮｳ),富山県,射水市,戸破（若宮町）,0,0,0,1,0,0
